"ITTER107","Territorio","TIPO_DATO2","Tipo indice","MISURA1","Misura","COICOP_2015","COICOP Rev. Istat","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITD51","Piacenza","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2018-10","Ott-2018",0.5,,
"ITD51","Piacenza","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2018-11","Nov-2018",0.5,,
"ITD51","Piacenza","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2018-12","Dic-2018",0.5,,
"ITD51","Piacenza","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2019-01","Gen-2019",0.5,,
"ITD51","Piacenza","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2019-02","Feb-2019",0.5,,
"ITD51","Piacenza","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2019-03","Mar-2019",0.5,,
"ITD51","Piacenza","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2019-04","Apr-2019",0.5,,
"ITD51","Piacenza","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2019-05","Mag-2019",0.5,,
"ITD51","Piacenza","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2019-06","Giu-2019",,"g","il fenomeno esiste, ma i dati non si conoscono per qualsiasi ragione"
"ITD51","Piacenza","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2019-07","Lug-2019",,"g","il fenomeno esiste, ma i dati non si conoscono per qualsiasi ragione"
"ITD51","Piacenza","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2019-08","Ago-2019",,"g","il fenomeno esiste, ma i dati non si conoscono per qualsiasi ragione"
"ITD51","Piacenza","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2019-09","Set-2019",,"g","il fenomeno esiste, ma i dati non si conoscono per qualsiasi ragione"
"ITD51","Piacenza","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2019-10","Ott-2019",,"g","il fenomeno esiste, ma i dati non si conoscono per qualsiasi ragione"
"ITD51","Piacenza","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2019-11","Nov-2019",,"g","il fenomeno esiste, ma i dati non si conoscono per qualsiasi ragione"
"ITD51","Piacenza","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2019-12","Dic-2019",,"g","il fenomeno esiste, ma i dati non si conoscono per qualsiasi ragione"
"ITD51","Piacenza","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2020-01","Gen-2020",,"g","il fenomeno esiste, ma i dati non si conoscono per qualsiasi ragione"
"ITD51","Piacenza","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2020-02","Feb-2020",,"g","il fenomeno esiste, ma i dati non si conoscono per qualsiasi ragione"
"ITD51","Piacenza","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2020-03","Mar-2020",,"g; i","il fenomeno esiste, ma i dati non si conoscono per qualsiasi ragione; dato imputato (vedi nota a livello di dataset)"
"ITD51","Piacenza","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2020-04","Apr-2020",,"g; i","il fenomeno esiste, ma i dati non si conoscono per qualsiasi ragione; dato imputato (vedi nota a livello di dataset)"
"ITD51","Piacenza","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2020-05","Mag-2020",,"g; i","il fenomeno esiste, ma i dati non si conoscono per qualsiasi ragione; dato imputato (vedi nota a livello di dataset)"
"ITD51","Piacenza","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2020-06","Giu-2020",,"g; i","il fenomeno esiste, ma i dati non si conoscono per qualsiasi ragione; dato imputato (vedi nota a livello di dataset)"
"ITD51","Piacenza","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2020-07","Lug-2020",,"g","il fenomeno esiste, ma i dati non si conoscono per qualsiasi ragione"
"ITD51","Piacenza","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2020-08","Ago-2020",,"g","il fenomeno esiste, ma i dati non si conoscono per qualsiasi ragione"
"ITD51","Piacenza","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2020-09","Set-2020",,"g","il fenomeno esiste, ma i dati non si conoscono per qualsiasi ragione"
"ITD51","Piacenza","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2020-10","Ott-2020",,"g","il fenomeno esiste, ma i dati non si conoscono per qualsiasi ragione"
"ITD51","Piacenza","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2020-11","Nov-2020",,"g","il fenomeno esiste, ma i dati non si conoscono per qualsiasi ragione"
"ITD51","Piacenza","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2020-12","Dic-2020",,"g","il fenomeno esiste, ma i dati non si conoscono per qualsiasi ragione"
"ITD51","Piacenza","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2021-01","Gen-2021",,"g","il fenomeno esiste, ma i dati non si conoscono per qualsiasi ragione"
"ITD51","Piacenza","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2021-02","Feb-2021",,"g","il fenomeno esiste, ma i dati non si conoscono per qualsiasi ragione"
"ITD51","Piacenza","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2021-03","Mar-2021",,"g","il fenomeno esiste, ma i dati non si conoscono per qualsiasi ragione"
"ITD51","Piacenza","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2021-04","Apr-2021",,"g","il fenomeno esiste, ma i dati non si conoscono per qualsiasi ragione"
"ITD51","Piacenza","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2021-05","Mag-2021",,"g","il fenomeno esiste, ma i dati non si conoscono per qualsiasi ragione"
"ITD51","Piacenza","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2021-06","Giu-2021",,"g","il fenomeno esiste, ma i dati non si conoscono per qualsiasi ragione"
"ITD51","Piacenza","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2021-07","Lug-2021",,"g","il fenomeno esiste, ma i dati non si conoscono per qualsiasi ragione"
"ITD51","Piacenza","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2021-08","Ago-2021",,"g","il fenomeno esiste, ma i dati non si conoscono per qualsiasi ragione"
"ITD51","Piacenza","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2021-09","Set-2021",,"g","il fenomeno esiste, ma i dati non si conoscono per qualsiasi ragione"
"ITD51","Piacenza","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2021-10","Ott-2021",,"g","il fenomeno esiste, ma i dati non si conoscono per qualsiasi ragione"
"ITD51","Piacenza","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2021-11","Nov-2021",,"g","il fenomeno esiste, ma i dati non si conoscono per qualsiasi ragione"
"ITD51","Piacenza","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2021-12","Dic-2021",-0.3,,
"ITD51","Piacenza","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2022-01","Gen-2022",-0.3,,
"ITD51","Piacenza","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2022-02","Feb-2022",-0.1,,
"ITD51","Piacenza","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2022-03","Mar-2022",-0.1,,
"ITD51","Piacenza","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2022-04","Apr-2022",-0.1,,
"ITD51","Piacenza","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2022-05","Mag-2022",-0.1,,
"ITD51","Piacenza","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2022-06","Giu-2022",-0.1,,
"ITD51","Piacenza","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2022-07","Lug-2022",-0.1,,
"ITD51","Piacenza","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2022-08","Ago-2022",-0.1,,
"ITD51","Piacenza","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2022-09","Set-2022",1.1,,
"ITD51","Piacenza","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2022-10","Ott-2022",1.1,,
"ITD51","Piacenza","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2022-11","Nov-2022",1.1,,
"ITD51","Piacenza","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2022-12","Dic-2022",1.1,,
"ITD51","Piacenza","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2023-01","Gen-2023",1.1,,
"ITD51","Piacenza","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2023-02","Feb-2023",0.9,,
"ITD51","Piacenza","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2023-03","Mar-2023",0.9,,
"ITD51","Piacenza","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2023-04","Apr-2023",1.1,,
"ITD51","Piacenza","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2023-05","Mag-2023",1.1,,
"ITD51","Piacenza","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2023-06","Giu-2023",1.1,,
"ITD51","Piacenza","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2023-07","Lug-2023",1.1,,
